###############################################################################
# pdi.txt
# This file was auto-generated by cryptotvgen v1.1.0
###############################################################################
# Parameter:
#
# add_partial            - False
# aead                   - saturninctrcascadev2_sub
# block_size             - 256
# block_size_ad          - 256
# block_size_msg_digest  - 256
# cc_hls                 - False
# cc_pad_ad              - 0
# cc_pad_d               - 0
# cc_pad_enable          - False
# cc_pad_style           - 1
# ciph_exp               - False
# ciph_exp_noext         - False
# gen_custom_mode        - 0
# hash                   - saturninhashv2_sub
# io (W,SW)              - [16, 16]
# key_size               - 256
# max_ad                 - 1000
# max_block_per_sgmt     - 9999
# max_d                  - 1000
# max_io_per_line        - 9999
# message_digest_size    - 256
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ('npub', 'ad', 'data', 'tag')
# npub_size              - 128
# nsec_size              - 0
# offline                - False
# tag_size               - 256
###############################################################################

#### Authenticated Encryption
#### MsgID=  1, KeyID=  1 Ad Size =    0, Pt Size =    0
# Instruction: Opcode=Activate Key
INS = 7000
# Instruction: Opcode=Authenticated Encryption
INS = 2000
# Info :                     Npub, EOI=1 EOT=1, Last=0, Length=16 bytes
HDR = D6000010
DAT = 9B1BEBD07A0329B1D59B080F4E9D156D
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :                Plaintext, EOI=0 EOT=1, Last=1, Length=0 bytes
HDR = 43000000

#### Authenticated Encryption
#### MsgID=  2, KeyID=  2 Ad Size =  160, Pt Size =    0
# Instruction: Opcode=Activate Key
INS = 7000
# Instruction: Opcode=Authenticated Encryption
INS = 2000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = E1212B1D1BF3FC339F717EBCB13D6A11
# Info :          Associated Data, EOI=1 EOT=1, Last=0, Length=160 bytes
HDR = 160000A0
DAT = 9F59C84540D480E0D74CDC663A9D732F121B1BA628CF70F9CE8469EF3D3D721202CFB15BC7163123E14353B0907CF4EACB988EA03583CFE083D4704F43A041E446CA46386BF90ADA2E7F3232BDB678BA68D27455AFE39A3DFD86FDCB1D78C5159D022355737A339E7CE11C30E85CC620701D726AA5BDA7C9B5173B0333C68C56BD8CC640EB1B913C18CAE42AAE5AE95C215F88B1F3018BA60AF17DAD46BEF9CD
